date,price,High,Low,Open,Volume,return,log_return,cumulative,asset
2013-06-06,56.722999572753906,56.99399948120117,56.68299865722656,56.722999572753906,0,0.0050497864700924655,0.005037079060245831,0.0,FX_USDINR
2013-06-07,56.8380012512207,57.108001708984375,56.6879997253418,56.74800109863281,0,0.002027425900128721,0.002025373445902846,0.002027425900128721,FX_USDINR
2013-06-10,56.8380012512207,58.150001525878906,56.6879997253418,56.74800109863281,0,0.0,0.0,0.002027425900128721,FX_USDINR
2013-06-11,56.8380012512207,58.97800064086914,56.6879997253418,56.74800109863281,0,0.0,0.0,0.002027425900128721,FX_USDINR
2013-06-12,56.8380012512207,58.97800064086914,56.6879997253418,56.74800109863281,0,0.0,0.0,0.002027425900128721,FX_USDINR
2013-06-13,57.827999114990234,58.54499816894531,57.779998779296875,57.827999114990234,0,0.017417886659909065,0.017267934006763897,0.019480626034577675,FX_USDINR
2013-06-14,57.99800109863281,57.99800109863281,57.400001525878906,57.99800109863281,0,0.002939786716544157,0.0029354739938306407,0.02247768163676822,FX_USDINR
2013-06-17,57.49800109863281,58.01300048828125,57.49800109863281,57.49800109863281,0,-0.008620986767279959,-0.008658362438850578,0.013662915073538562,FX_USDINR
2013-06-18,58.10300064086914,58.87799835205078,58.00299835205078,58.10300064086914,0,0.010522096954266313,0.010467124969573237,0.0243287745448868,FX_USDINR
2013-06-19,58.8380012512207,58.88999938964844,58.61800003051758,58.8380012512207,0,0.012649959593215465,0.012570617271827398,0.03728649215304736,FX_USDINR
2013-06-20,58.7130012512207,59.95800018310547,58.7130012512207,58.7130012512207,0,-0.0021244773333867206,-0.0021267372366662544,0.03508280051223989,FX_USDINR
2013-06-21,59.56800079345703,59.75299835205078,59.14799880981445,59.56800079345703,0,0.014562354572507097,0.014457341748813737,0.05015604326520284,FX_USDINR
2013-06-24,59.268001556396484,59.810001373291016,59.268001556396484,59.268001556396484,0,-0.005036248204816296,-0.0050489728437451325,0.04486719677753137,FX_USDINR
2013-06-25,59.80799865722656,59.80799865722656,59.43299865722656,59.80799865722656,0,0.009111106948936687,0.00906985121494521,0.0543870935548072,FX_USDINR
2013-06-26,59.65800094604492,60.74800109863281,59.60300064086914,59.65800094604492,0,-0.0025079874690560056,-0.002511137737954076,0.05174270393663738,FX_USDINR
2013-06-27,60.7130012512207,60.7130012512207,60.11800003051758,60.7130012512207,0,0.017684137725800353,0.017529592699271693,0.07034186676515852,FX_USDINR
