date,price,High,Low,Open,Volume,return,log_return,cumulative,asset
2013-06-06,36.72382354736328,36.76763622811408,36.70921839189682,36.76033504320514,106800,-0.0013895795640106456,-0.0013905459250204196,0.0,BOND_BNDX
2013-06-07,36.650794982910156,36.75303106340078,36.650794982910156,36.75303106340078,70800,-0.001988588262301638,-0.0019905681291355103,-0.001988588262301638,BOND_BNDX
2013-06-10,36.387916564941406,36.70191768562767,36.36600743696882,36.70191768562767,128800,-0.007172516123902017,-0.007198362279809451,-0.00914684120482856,BOND_BNDX
2013-06-11,36.3806266784668,36.585093381044565,36.36602151604697,36.585093381044565,50800,-0.00020033811118591593,-0.00020035818154592948,-0.009345346855124115,BOND_BNDX
2013-06-12,36.526668548583984,36.65811219963615,36.42443521679882,36.51206338895048,196200,0.004014275823446045,0.0040062401161045985,-0.005368585831620254,BOND_BNDX
2013-06-13,36.40251159667969,36.541259165153114,36.40251159667969,36.5193500415978,105400,-0.0033990768071048283,-0.003404866792802383,-0.008749414403137812,BOND_BNDX
2013-06-14,36.49015426635742,36.60699274888767,36.49015426635742,36.60699274888767,99900,0.00240759952633951,0.0024047059021281105,-0.006362879962771073,BOND_BNDX
2013-06-17,36.51933670043945,36.58505847579958,36.43901256224129,36.58505847579958,99400,0.0007997344672487916,0.0007994148500343221,-0.005568234109939563,BOND_BNDX
2013-06-18,36.46091842651367,36.54854653065902,36.39519665199286,36.54854653065902,138400,-0.001599653203040785,-0.0016009340143105875,-0.0071589800694510375,BOND_BNDX
2013-06-19,36.37331008911133,36.59238186135085,36.2929831226388,36.59238186135085,86100,-0.0024028011685695017,-0.002405692527800153,-0.009544579632343897,BOND_BNDX
2013-06-20,36.25648498535156,36.292996496571156,36.11043615482346,36.292996496571156,125300,-0.003211835916873018,-0.0032170049328397077,-0.012725759925542257,BOND_BNDX
2013-06-21,36.183448791503906,36.51205786945882,36.08121547517325,36.51205786945882,217900,-0.0020144311804403126,-0.002016462875862936,-0.014714555938393659,BOND_BNDX
2013-06-24,36.168827056884766,36.18343220761647,35.869428431003996,36.139619541069024,312900,-0.00040410008187430346,-0.0004041817523151512,-0.015112709867008522,BOND_BNDX
2013-06-25,36.051979064941406,36.21263289468918,36.03007273748378,36.21263289468918,262900,-0.0032306270745132704,-0.0032358568167627625,-0.01829451341185606,BOND_BNDX
2013-06-26,36.03738784790039,36.1615302513222,36.03008666447464,36.11771479382368,1223000,-0.00040472721385786947,-0.00040480913802205955,-0.018691836338271872,BOND_BNDX
2013-06-27,36.12502670288086,36.24186516290904,36.000884272173565,36.24186516290904,2004500,0.0024318869988679825,0.0024289347470734537,-0.01630540577318007,BOND_BNDX
2013-06-28,36.08119583129883,36.11040613024703,36.000868902015,36.11040613024703,2443200,-0.0012133104272151751,-0.0012140470842342843,-0.01749893268155056,BOND_BNDX
2013-07-01,36.157222747802734,36.20839530350204,36.149913577857895,36.20839530350204,2231000,0.002107106340360154,0.002104889505320613,-0.01542869845319328,BOND_BNDX
2013-07-02,36.127994537353516,36.193788247218514,36.04758248191516,36.04758248191516,90000,-0.0008083643661761508,-0.0008086912688332479,-0.01622459080932348,BOND_BNDX
2013-07-03,36.24495315551758,36.281504586299015,36.113365773748086,36.274192626925476,37200,0.003237340451962778,0.00323211154748523,-0.013039774881504318,BOND_BNDX
2013-07-05,36.06950759887695,36.127989338844024,35.87212649768342,36.127989338844024,139400,-0.0048405513420816115,-0.004852304754733459,-0.017817206523782714,BOND_BNDX
2013-07-08,36.17919921875,36.25230216063922,36.149956926514925,36.25230216063922,202800,0.0030411177522273736,0.003036502907459547,-0.014830272994609928,BOND_BNDX
2013-07-09,36.20841598510742,36.281521669788184,36.149934226059536,36.281521669788184,62400,0.0008075570213914585,0.0008072311226627945,-0.014034692264304427,BOND_BNDX
2013-07-10,36.2230339050293,36.40579391745497,36.171861324645825,36.40579391745497,57000,0.00040371608434597306,0.00040363461293440185,-0.0136366422109645,BOND_BNDX
2013-07-11,36.27422332763672,36.369259359058574,36.201120404203145,36.33270789734179,89000,0.0014131732516284856,0.0014121756620429418,-0.012242739897350474,BOND_BNDX
2013-07-12,36.237667083740234,36.33270310262047,36.2157367673438,36.29615164572727,423300,-0.0010077746824873612,-0.0010082828288193845,-0.013238176656524936,BOND_BNDX
2013-07-15,36.2230339050293,36.39848474398439,36.18648246028346,36.31806989232566,1037900,-0.00040381127949329354,-0.000403892833223633,-0.0136366422109645,BOND_BNDX
2013-07-16,36.2961311340332,36.37654317827676,36.20840434062887,36.33268257027042,586200,0.0020179764399512745,0.0020159430605767624,-0.011646184193714881,BOND_BNDX
2013-07-17,36.33269500732422,36.34731614456324,36.28883159560716,36.34000418159534,230000,0.0010073766031974962,0.0010068695398943947,-0.010650539683990656,BOND_BNDX
2013-07-18,36.31806945800781,36.36193286439616,36.18648202753923,36.34731172893338,161500,-0.0004025451267366531,-0.00040262616977589956,-0.011048797487880346,BOND_BNDX
2013-07-19,36.18648147583008,36.34731117477217,36.164551167318486,36.33999921280404,91100,-0.003623209717407483,-0.003629789439686083,-0.014631975094864136,BOND_BNDX
2013-07-22,36.2961311340332,36.36192483473854,36.22302547286292,36.34730370250448,54000,0.003030127653509629,0.0030255460695675493,-0.011646184193714881,BOND_BNDX
2013-07-23,36.3619384765625,36.39117796330449,36.19379678713745,36.37655682558506,88100,0.0018130676871948026,0.0018114260639255217,-0.009854231826760929,BOND_BNDX
2013-07-24,36.27422332763672,36.325395931779774,36.18649926177687,36.325395931779774,98000,-0.0024122792293463924,-0.0024151934624592345,-0.012242739897350474,BOND_BNDX
2013-07-25,36.2303352355957,36.28881697228859,36.04026331677857,36.28881697228859,108900,-0.0012098974978625998,-0.0012106300147467742,-0.013437824934844245,BOND_BNDX
2013-07-26,36.33269500732422,36.33269500732422,36.06952011441542,36.1864864236308,53000,0.002825250472094698,0.00282126695317498,-0.010650539683990656,BOND_BNDX
2013-07-29,36.27422332763672,36.325395931779774,36.18649926177687,36.325395931779774,635200,-0.0016093405588468723,-0.0016106369384282337,-0.012242739897350474,BOND_BNDX
2013-07-30,36.25959014892578,36.28152324963343,36.14993580017492,36.25959014892578,80100,-0.0004034043287093336,-0.000403485718124842,-0.012641205451789927,BOND_BNDX
2013-07-31,36.17919921875,36.29616559899183,36.040299724982624,36.28885363158382,76500,-0.002217094287210619,-0.002219555679515317,-0.014830272994609928,BOND_BNDX
2013-08-01,36.20113754272461,36.376834115873955,36.16453432270572,36.376834115873955,65600,0.000606379479047181,0.0006061957052982103,-0.014232886288775393,BOND_BNDX
2013-08-02,36.34022521972656,36.34022521972656,36.20113188832167,36.303622005424884,57100,0.0038420802892671357,0.0038347183495431214,-0.010445489891377613,BOND_BNDX
2013-08-05,36.281654357910156,36.340218932130746,36.237728832760396,36.340218932130746,71400,-0.001611736346218695,-0.0016130365905320434,-0.012040390861884354,BOND_BNDX
2013-08-06,36.26703643798828,36.3109591994638,36.21579135450177,36.3109591994638,86100,-0.0004029011405508598,-0.0004029823270228688,-0.01243844091522428,BOND_BNDX
2013-08-07,36.27436065673828,36.34024760011673,36.20115418305021,36.325605746849526,65500,0.00020195250203380866,0.0002019321123723857,-0.012239000387454735,BOND_BNDX
2013-08-08,36.288970947265625,36.31825462833023,36.237725901725334,36.31825462833023,45800,0.000402771827341164,0.00040269073654204305,-0.011841158084664571,BOND_BNDX
2013-08-09,36.332916259765625,36.34023578769603,36.14257502181045,36.14257502181045,43100,0.00121098260305752,0.0012102499550480773,-0.010644514918047632,BOND_BNDX
2013-08-12,36.34022521972656,36.362186589778325,36.25969647267512,36.362186589778325,47500,0.00020116634482847395,0.00020114611359251184,-0.010445489891377613,BOND_BNDX
2013-08-13,36.230403900146484,36.310929828599036,36.135233339517576,36.25968478656317,56600,-0.003022031892099153,-0.003026607451126376,-0.013435955179896375,BOND_BNDX
2013-08-14,36.20113754272461,36.25238260928039,36.0107963303917,36.230421235798396,64200,-0.0008077844647422783,-0.0008081108984168905,-0.014232886288775393,BOND_BNDX
2013-08-15,36.13523864746094,36.1498804891427,35.981503498771,36.14255817197894,54800,-0.0018203542688650654,-0.0018220131271426668,-0.016027331662326394,BOND_BNDX
2013-08-16,36.120601654052734,36.15720486684733,35.95222464108069,36.0986402849052,57400,-0.00040506148446961543,-0.00040514354403290966,-0.016425901092040784,BOND_BNDX
2013-08-19,35.98151397705078,36.17185238905126,35.91562706661858,36.17185238905126,94100,-0.0038506467398875532,-0.0038580795669749066,-0.020213297489438453,BOND_BNDX
