date,price,high,low,open,volume,return,log_return,cumulative,asset,garch_vol,scale_used
2017-07-03,64.60679626464844,64.88999938964844,64.6050033569336,64.6104965209961,0,-0.002752277479879,-0.0027560719594484848,0.1389876549420245,FX_USDINR,0.04069524292568771,0.00495617225993927
2017-07-04,64.84269714355469,64.9000015258789,64.69000244140625,64.83550262451172,0,0.0036513322521043,0.0036446823209861294,0.1431464773012631,FX_USDINR,0.040926581784390896,0.00495617225993927
2017-07-05,64.7688980102539,64.9000015258789,64.66799926757812,64.78050231933594,0,-0.0011381255955068,-0.001138773752278309,0.141845433036033,FX_USDINR,0.0423864200575043,0.00495617225993927
2017-07-06,64.79139709472656,64.80000305175781,64.68000030517578,64.79049682617188,0,0.0003473748228524,0.00034731450218748207,0.1422420813910587,FX_USDINR,0.041030441761970474,0.00495617225993927
2017-07-07,64.71330261230469,64.76000213623047,64.5,64.71549987792969,0,-0.0012053217853552,-0.0012060487698839618,0.1408653121262086,FX_USDINR,0.03951530495570107,0.00495617225993927
2017-07-10,64.61170196533203,64.6155014038086,64.41000366210938,64.6155014038086,0,-0.0015700117730251,-0.0015712455330231423,0.1390741401547346,FX_USDINR,0.03844194910661782,0.00495617225993927
2017-07-12,64.52559661865234,64.56999969482422,64.3499984741211,64.55549621582031,0,-0.0013326586989751,-0.0013335474782931998,0.1375561430930798,FX_USDINR,0.03771270225725794,0.00495617225993927
2017-07-13,64.36499786376953,64.48419952392578,64.33999633789062,64.46800231933594,0,-0.0024889154583406,-0.002492017957394388,0.134724862023805,FX_USDINR,0.03688151999527832,0.00495617225993927
2017-07-14,64.42579650878906,64.4749984741211,64.22750091552734,64.45050048828125,0,0.0009445917352193,0.0009441458891857651,0.1357967137502207,FX_USDINR,0.03724181968614281,0.00495617225993927
2017-07-17,64.26730346679688,64.41600036621094,64.25499725341797,64.41600036621094,0,-0.002460086651324,-0.0024631176365012453,0.1330025554161062,FX_USDINR,0.03622954529757363,0.00495617225993927
2017-07-18,64.33000183105469,64.36299896240234,64.25749969482422,64.32980346679688,0,0.0009755872874019,0.0009751117114097822,0.1341078983057642,FX_USDINR,0.03663363732220895,0.00495617225993927
2017-07-19,64.3062973022461,64.33999633789062,64.256103515625,64.30899810791016,0,-0.000368483260281,-0.00036855116691975526,0.1336899985298858,FX_USDINR,0.03569053784686859,0.00495617225993927
2017-07-20,64.26329803466797,64.447998046875,64.26000213623047,64.260498046875,0,-0.0006686634028394,-0.0006688870579181254,0.1329319415177039,FX_USDINR,0.03461607973644161,0.00495617225993927
2017-07-21,64.32499694824219,64.44000244140625,64.29000091552734,64.3655014038086,0,0.0009600956605266,0.0009596350634759132,0.134019664558427,FX_USDINR,0.033719403314385894,0.00495617225993927
2017-07-24,64.46109771728516,64.4800033569336,64.3030014038086,64.37799835205078,0,0.0021158301671195,0.002113594950808313,0.1364190575748067,FX_USDINR,0.033035827801302146,0.00495617225993927
2017-07-25,64.36509704589844,64.44000244140625,64.33799743652344,64.36530303955078,0,-0.0014892807411961,-0.001490390822044102,0.1347266105584321,FX_USDINR,0.033410622565342454,0.00495617225993927
2017-07-26,64.4469985961914,64.44999694824219,64.30999755859375,64.37799835205078,0,0.0012724528362719,0.001271643954265132,0.1361704966524304,FX_USDINR,0.033120265346634314,0.00495617225993927
2017-07-27,64.3447036743164,64.3447036743164,64.05000305175781,64.34459686279297,0,-0.0015872720856398,-0.0015885331365740152,0.1343670849385665,FX_USDINR,0.03269057161895052,0.00495617225993927
2017-07-28,64.18499755859375,64.25,64.08000183105469,64.11799621582031,0,-0.0024820398044105,-0.0024851251715993553,0.1315515406809357,FX_USDINR,0.03256219449375229,0.00495617225993927
2017-07-31,64.12349700927734,64.21299743652344,64.05000305175781,64.10549926757812,0,-0.0009581763909901,-0.0009586357354337293,0.1304673147094668,FX_USDINR,0.0334695044509295,0.00495617225993927
2017-08-01,64.18949890136719,64.19000244140625,64.03569793701172,64.19000244140625,0,0.0010292933973998,0.0010287640381637497,0.1316308972524738,FX_USDINR,0.0328090575593788,0.00495617225993927
2017-08-02,64.05580139160156,64.12999725341797,63.61000061035156,64.08550262451172,0,-0.0020828564181668,-0.0020850285803215712,0.1292738725751354,FX_USDINR,0.03225164495151462,0.00495617225993927
2017-08-03,63.64059829711914,63.72999954223633,63.5629997253418,63.64030075073242,0,-0.0064818968065687,-0.006502995522224872,0.1219540358667492,FX_USDINR,0.03269000567312066,0.00495617225993927
2017-08-04,63.696998596191406,63.75,63.573001861572266,63.695499420166016,0,0.0008862314400148,0.0008858389687953433,0.122948346807586,FX_USDINR,0.04234927149460409,0.00495617225993927
2017-08-07,63.66510009765625,63.869998931884766,63.65999984741211,63.66550064086914,0,-0.0005007849543645,-0.0005009103890287658,0.1223859911709761,FX_USDINR,0.040881076665939965,0.00495617225993927
2017-08-08,63.830101013183594,63.86000061035156,63.612998962402344,63.83050155639648,0,0.0025917011875304,0.0025883485214974345,0.1252948802771616,FX_USDINR,0.039408209419439205,0.00495617225993927
2017-08-09,63.70289993286133,63.90999984741211,63.682498931884766,63.682498931884766,0,-0.0019928071286616,-0.0019947954107352953,0.1230523846178988,FX_USDINR,0.03958524830195227,0.00495617225993927
