date,price,high,low,open,volume,return,log_return,cumulative,asset,garch_vol,scale_used
2013-07-01,103.0,103.69000244140624,102.5199966430664,102.72000122070312,7087,0.008222360099642,0.00818874065854965,-0.0058874684563086,COM_CRUDE,0.18495640407649613,0.0205355808139329
2013-07-02,104.0,104.11000061035156,102.9800033569336,102.9800033569336,5326,0.0097087378640776,0.00966191091173689,0.0037641095198437,COM_CRUDE,0.1820449939258972,0.0205355808139329
2013-07-03,105.76000213623048,106.0199966430664,104.8000030517578,104.8000030517578,6544,0.0169230974637544,0.016781497160854298,0.0207509073758667,COM_CRUDE,0.18032269533080184,0.0205355808139329
2013-07-05,107.72000122070312,107.8499984741211,106.18000030517578,106.3499984741211,7411,0.0185325174440518,0.018362882973357655,0.0396679913728419,COM_CRUDE,0.18573403966276802,0.0205355808139329
2013-07-08,107.43000030517578,107.66000366210938,106.8000030517578,107.08999633789062,4529,-0.0026921733405217,-0.0026958037564393245,0.0368690249234739,COM_CRUDE,0.19253395782005808,0.0205355808139329
2013-07-09,107.80999755859376,108.16999816894533,106.8499984741211,107.18000030517578,5029,0.0035371614291959,0.003530920386428436,0.0405365980455614,COM_CRUDE,0.186962859604092,0.0205355808139329
2013-07-10,108.51000213623048,108.62000274658205,107.87000274658205,108.13999938964844,4574,0.0064929467905447,0.006471958413487995,0.0472927468102857,COM_CRUDE,0.18189260618815115,0.0205355808139329
2013-07-11,107.7300033569336,108.54000091552734,107.30999755859376,108.19000244140624,4952,-0.0071882661869051,-0.007214226252341086,0.0397645277705982,COM_CRUDE,0.1782336864685188,0.0205355808139329
2013-07-12,108.80999755859376,109.05999755859376,107.7699966430664,107.8000030517578,4515,0.0100250085213671,0.009975091458866428,0.0501881760217137,COM_CRUDE,0.17520130928807526,0.0205355808139329
2013-07-15,109.08999633789062,109.08999633789062,108.48999786376952,108.48999786376952,4334,0.0025732817349444,0.0025699765144619182,0.0528906060733249,COM_CRUDE,0.1742281127327917,0.0205355808139329
2013-07-16,109.4000015258789,109.4000015258789,109.1500015258789,109.1500015258789,18,0.0028417379997711,0.0028377078955364047,0.0558826453182055,COM_CRUDE,0.16965599933564257,0.0205355808139329
2013-07-17,109.36000061035156,109.36000061035156,109.36000061035156,109.36000061035156,3702,-0.0003656390765029,-0.00036570593876893376,0.055496573362876,COM_CRUDE,0.16540718505380084,0.0205355808139329
2013-07-19,108.06999969482422,109.16999816894533,107.04000091552734,108.95999908447266,6176,-0.0117959117440351,-0.011866035505613746,0.0430460289373559,COM_CRUDE,0.16107550547396784,0.0205355808139329
2013-07-22,108.1500015258789,108.66000366210938,107.58000183105467,108.37000274658205,8730,0.0007402778873009,0.0007400040167775577,0.0438181728480151,COM_CRUDE,0.16295786150265856,0.0205355808139329
2013-07-23,108.41999816894533,108.5999984741211,107.79000091552734,108.0199966430664,9570,0.0024965015187892,0.0024933904356792486,0.04642406650187,COM_CRUDE,0.15878493832524385,0.0205355808139329
2013-07-24,107.19000244140624,107.88999938964844,106.2699966430664,107.8000030517578,5810,-0.0113447311225962,-0.011409573463795215,0.0345526668271924,COM_CRUDE,0.15510358644834132,0.0205355808139329
2013-07-25,107.6500015258789,107.8499984741211,106.66999816894533,106.66999816894533,4913,0.004291436458583,0.004282254504951519,0.038992383859939,COM_CRUDE,0.15709198951794834,0.0205355808139329
2013-07-26,107.16999816894533,107.27999877929688,106.52999877929688,107.0999984741211,3172,-0.0044589256862964,-0.004468896345425803,0.0343595940316796,COM_CRUDE,0.1540475665154312,0.0205355808139329
2013-07-29,107.4499969482422,107.87000274658205,106.83999633789062,107.5999984741211,5249,0.0026126601108593,0.002609253047474094,0.0370620240832908,COM_CRUDE,0.15127225751435827,0.0205355808139329
2013-07-30,106.91000366210938,107.37999725341795,106.55999755859376,107.23999786376952,7855,-0.0050255309583017,-0.005038201407323287,0.0318502367755813,COM_CRUDE,0.1480774209166268,0.0205355808139329
2013-07-31,107.6999969482422,107.9000015258789,105.73999786376952,106.08999633789062,6517,0.0073893298949796,0.007362162547074444,0.0394749185773288,COM_CRUDE,0.14594859598489393,0.0205355808139329
2013-08-01,109.54000091552734,109.62999725341795,108.52999877929688,109.1999969482422,5495,0.0170845312852647,0.01694023188688692,0.0572338603440112,COM_CRUDE,0.14531802601169463,0.0205355808139329
2013-08-02,108.9499969482422,109.3499984741211,108.38999938964844,109.33999633789062,3957,-0.0053861964794043,-0.005400754333500833,0.0515393910475192,COM_CRUDE,0.15526160018069754,0.0205355808139329
2013-08-05,108.6999969482422,108.87999725341795,107.55999755859376,108.13999938964844,4489,-0.0022946306287531,-0.0022972673278869532,0.0491264965534812,COM_CRUDE,0.15281606306550208,0.0205355808139329
2013-08-06,108.18000030517578,109.0199966430664,107.47000122070312,108.76000213623048,3859,-0.004783777899405,-0.004795256787833767,0.0441077084055883,COM_CRUDE,0.14945597852314363,0.0205355808139329
2013-08-07,107.44000244140624,107.93000030517578,107.08999633789062,107.69000244140624,4690,-0.0068404313337215,-0.0068639343258605195,0.0369655613212305,COM_CRUDE,0.14712272685678573,0.0205355808139329
2013-08-08,106.68000030517578,107.01000213623048,105.8499984741211,106.9499969482422,8136,-0.0070737352844434,-0.007098872763941506,0.0296303414413598,COM_CRUDE,0.14607208092534765,0.0205355808139329
2013-08-09,108.22000122070312,108.26000213623048,106.62000274658205,107.37000274658205,5252,0.0144357040787581,0.014332501319939583,0.044493780360918,COM_CRUDE,0.14525420287432897,0.0205355808139329
2013-08-12,108.97000122070312,109.12000274658205,107.5500030517578,108.0199966430664,6891,0.0069303270332667,0.006906422696570711,0.0517324638430323,COM_CRUDE,0.15160124471143382,0.0205355808139329
2013-08-13,109.81999969482422,110.04000091552734,109.0199966430664,109.58999633789062,5136,0.007800297922357,0.007770032880864932,0.0599362903956224,COM_CRUDE,0.1502433029366108,0.0205355808139329
2013-08-14,110.1999969482422,110.31999969482422,109.0500030517578,109.0500030517578,5913,0.0034601826122193,0.003454209954057794,0.0636038635177098,COM_CRUDE,0.14956177519651015,0.0205355808139329
2013-08-15,111.11000061035156,111.29000091552734,110.55999755859376,110.9800033569336,121,0.0082577467088023,0.00822383806322466,0.0723868348211425,COM_CRUDE,0.14671084488850736,0.0205355808139329
2013-08-16,111.16999816894533,111.16999816894533,111.16999816894533,111.16999816894533,8502,0.0005399834242116,0.0005398376856246184,0.0729659059362888,COM_CRUDE,0.14664336366430372,0.0205355808139329
2013-08-20,110.1500015258789,110.70999908447266,108.8000030517578,109.41000366210938,7184,-0.0091751071320187,-0.009217457673672616,0.0631213288003198,COM_CRUDE,0.14343174068410808,0.0205355808139329
2013-08-21,109.80999755859376,110.27999877929688,109.55999755859376,109.68000030517578,6371,-0.003086735928962,-0.003091509724471312,0.0598397539978661,COM_CRUDE,0.14445072811621276,0.0205355808139329
2013-08-22,109.9000015258789,110.02999877929688,109.41000366210938,109.94000244140624,4848,0.0008196336334234,0.0008192979172070137,0.0607084343062818,COM_CRUDE,0.14181842183835658,0.0205355808139329
2013-08-23,111.04000091552734,111.2300033569336,109.93000030517578,110.12999725341795,7755,0.0103730607263003,0.010319629709693297,0.0717112273082398,COM_CRUDE,0.1389252083478025,0.0205355808139329
2013-08-26,110.7300033569336,111.16000366210938,110.5,110.9000015258789,2251,-0.0027917647337699,-0.002795668977113291,0.0687192616990552,COM_CRUDE,0.1413862281711759,0.0205355808139329
2013-08-27,114.36000061035156,114.41999816894533,111.86000061035156,111.9499969482422,11690,0.0327824179840112,0.032256536764814096,0.1037544632436378,COM_CRUDE,0.13886961662879746,0.0205355808139329
2013-08-28,116.61000061035156,116.68000030517578,114.91999816894533,115.2699966430664,12397,0.0196747113325594,0.019483665975150444,0.1254705136899805,COM_CRUDE,0.1806794639847685,0.0205355808139329
2013-08-29,115.16000366210938,117.0199966430664,114.2300033569336,116.0500030517578,7936,-0.0124345848610987,-0.012512541222208377,0.1114757550788381,COM_CRUDE,0.18959065177881027,0.0205355808139329
2013-08-30,114.01000213623048,115.38999938964844,113.66000366210938,115.11000061035156,0,-0.009986119219422,-0.01003631496131172,0.1003764256791235,COM_CRUDE,0.18959914238730818,0.0205355808139329
2013-09-03,115.68000030517578,115.91999816894533,114.5500030517578,115.06999969482422,12654,0.0146478215740215,0.014541578465709252,0.116494543226731,COM_CRUDE,0.18759903256897673,0.0205355808139329
2013-09-04,114.91000366210938,115.5,114.41000366210938,115.16999816894533,7325,-0.0066562641859878,-0.006678515909645341,0.1090628605848,COM_CRUDE,0.18974422643543745,0.0205355808139329
2013-09-05,115.26000213623048,115.3499984741211,114.30999755859376,115.3000030517578,6811,0.0030458486029663,0.0030412194036219826,0.1124408981493141,COM_CRUDE,0.18569492341805488,0.0205355808139329
2013-09-06,116.12000274658205,116.51000213623048,115.33999633789062,115.3499984741211,5463,0.0074613967934435,0.0074336982668574275,0.1207412610996607,COM_CRUDE,0.18057555347124404,0.0205355808139329
2013-09-09,113.72000122070312,115.2699966430664,113.12000274658205,115.1999969482422,11349,-0.020668286850773,-0.0208848652923057,0.0975774592297558,COM_CRUDE,0.17751179778362075,0.0205355808139329
2013-09-10,111.25,113.47000122070312,110.6500015258789,113.38999938964844,9149,-0.0217200245707828,-0.02195937647073643,0.0737380498469482,COM_CRUDE,0.18886598900507048,0.0205355808139329
2013-09-11,111.5,112.05999755859376,111.12000274658205,111.83000183105467,5381,0.002247191011236,0.0022446698538239494,0.0761509443409862,COM_CRUDE,0.20028330002412115,0.0205355808139329
2013-09-12,112.62999725341795,112.87000274658205,112.13999938964844,112.4499969482422,2554,0.0101345045149594,0.010083494773548014,0.0870572009451877,COM_CRUDE,0.1942142226771563,0.0205355808139329
2013-09-13,112.77999877929688,112.77999877929688,111.79000091552734,112.2699966430664,6998,0.0013318079511392,0.00133092188155925,0.08850495236875,COM_CRUDE,0.1919173049729589,0.0205355808139329
2013-09-18,110.5999984741211,111.02999877929688,107.87000274658205,108.2300033569336,7296,-0.0193296712960771,-0.01951893226341986,0.0674645094353099,COM_CRUDE,0.18617986055303762,0.0205355808139329
2013-09-19,108.76000213623048,110.95999908447266,108.5500030517578,110.9499969482422,6103,-0.01663649514716,-0.01677643588589852,0.0497056413043237,COM_CRUDE,0.19446224164438666,0.0205355808139329
2013-09-20,109.22000122070312,109.66000366210938,108.70999908447266,109.20999908447266,5219,0.0042294876373436,0.00422056849459821,0.0541453583370703,COM_CRUDE,0.19839171497475983,0.0205355808139329
2013-09-23,108.16000366210938,109.26000213623048,107.77999877929688,109.2300033569336,5869,-0.0097051597394857,-0.009752561747647479,0.0439147092457716,COM_CRUDE,0.19287353700330662,0.0205355808139329
2013-09-24,108.63999938964844,108.88999938964844,107.4499969482422,107.87999725341795,6581,0.0044378301709249,0.004428012039361955,0.0485474254383349,COM_CRUDE,0.1904385209294783,0.0205355808139329
2013-09-25,108.31999969482422,109.94000244140624,107.88999938964844,109.83000183105467,9360,-0.00294550530764,-0.00294985184566425,0.045458923431394,COM_CRUDE,0.18543422803574441,0.0205355808139329
2013-09-26,109.20999908447266,109.23999786376952,108.4000015258789,108.86000061035156,5886,0.0082163902525469,0.00818281947984379,0.0540488219393138,COM_CRUDE,0.18030888201864534,0.0205355808139329
2013-09-27,108.62999725341795,109.6500015258789,108.13999938964844,108.66000366210938,6955,-0.00531088577893,-0.005325038664621668,0.0484508890405783,COM_CRUDE,0.17770983461782394,0.0205355808139329
2013-09-30,108.37000274658205,108.66000366210938,107.2300033569336,107.6999969482422,6565,-0.0023933951340292,-0.0023962638824424998,0.04594153178448,COM_CRUDE,0.1737901202155954,0.0205355808139329
2013-10-01,107.94000244140624,108.36000061035156,106.80999755859376,108.3499984741211,10793,-0.0039678905073142,-0.0039757834707149775,0.0417913503093068,COM_CRUDE,0.1692085533922264,0.0205355808139329
2013-10-02,109.19000244140624,109.47000122070312,107.69000244140624,107.94000244140624,9315,0.011580507427527,0.011513966576546625,0.0538558227794971,COM_CRUDE,0.1653043815794127,0.0205355808139329
2013-10-03,109.0,109.83999633789062,108.62000274658205,109.43000030517578,7082,-0.0017401084088097,-0.001741624156078472,0.0520219994006054,COM_CRUDE,0.1664649280542942,0.0205355808139329
2013-10-04,109.45999908447266,109.73999786376952,108.72000122070312,109.29000091552734,6171,0.004220175086905,0.004211295122592679,0.056461716433352,COM_CRUDE,0.16219395645562065,0.0205355808139329
2013-10-07,109.68000030517578,110.0999984741211,108.1500015258789,108.30999755859376,7563,0.0020098777868009,0.0020078606847422284,0.0585850753698169,COM_CRUDE,0.15880111249874185,0.0205355808139329
2013-10-08,110.16000366210938,110.79000091552734,110.01000213623048,110.58999633789062,4913,0.0043763982093181,0.004366849627469364,0.0632178651980763,COM_CRUDE,0.15502319966211864,0.0205355808139329
2013-10-09,109.05999755859376,110.04000091552734,108.2300033569336,110.01000213623048,4948,-0.0099855307457109,-0.0100357205519326,0.0526010705157518,COM_CRUDE,0.15214421244016826,0.0205355808139329
2013-10-10,111.8000030517578,111.9800033569336,109.6999969482422,109.9499969482422,8794,0.0251238360031318,0.024813420905564456,0.0790464471881104,COM_CRUDE,0.1531130125588585,0.0205355808139329
2013-10-11,111.27999877929688,111.6999969482422,110.54000091552734,111.44000244140624,4319,-0.0046512008789498,-0.004662051372046627,0.0740275854045213,COM_CRUDE,0.17521612049030377,0.0205355808139329
2013-10-14,111.04000091552734,111.1999969482422,109.87000274658205,110.41999816894533,3341,-0.0021567026096533,-0.002159031642015956,0.0717112273082398,COM_CRUDE,0.17118794500499857,0.0205355808139329
2013-10-15,109.95999908447266,110.58000183105467,109.58999633789062,110.12000274658205,2247,-0.0097262411937144,-0.009773850032475858,0.0612875054214281,COM_CRUDE,0.16671186170200616,0.0205355808139329
2013-10-16,110.86000061035156,110.86000061035156,109.75,109.80999755859376,38,0.0081848084155358,0.008151494526223872,0.0699739403271044,COM_CRUDE,0.16624396478262993,0.0205355808139329
2013-10-17,110.97000122070312,110.97000122070312,110.97000122070312,110.97000122070312,6658,0.0009922479681214,0.0009917560155054477,0.071035619795337,COM_CRUDE,0.1646194852993531,0.0205355808139329
2013-10-21,109.63999938964844,110.12999725341795,109.2300033569336,109.66999816894533,5329,-0.0119852375995699,-0.012057639645055187,0.0581990034144872,COM_CRUDE,0.16036899968039947,0.0205355808139329
2013-10-22,109.97000122070312,110.9000015258789,109.62000274658205,110.12999725341795,5789,0.0030098671369187,0.003005346555455986,0.0613840418191846,COM_CRUDE,0.1625083875532026,0.0205355808139329
2013-10-23,107.8000030517578,110.9000015258789,107.33000183105467,110.12999725341795,10576,-0.0197326374907486,-0.019929925638833626,0.0404401352835011,COM_CRUDE,0.15872448095937253,0.0205355808139329
2013-10-24,106.98999786376952,108.2300033569336,106.87999725341795,107.6999969482422,7917,-0.0075139625701066,-0.007542334600459903,0.0326223070505442,COM_CRUDE,0.17129813340733024,0.0205355808139329
2013-10-25,106.93000030517578,107.31999969482422,106.27999877929688,107.02999877929688,6723,-0.0005607772669566,-0.000560934561335638,0.0320432359353979,COM_CRUDE,0.16892572910697976,0.0205355808139329
2013-10-28,109.61000061035156,109.69000244140624,107.1500015258789,107.16999816894533,8120,0.0250631281915938,0.02475419917348271,0.057909467856914,COM_CRUDE,0.16440075421570877,0.0205355808139329
2013-10-29,109.01000213623048,109.4000015258789,108.43000030517578,109.2699966430664,5454,-0.0054739391550047,-0.005488976059111167,0.052118535798362,COM_CRUDE,0.18425739814874684,0.0205355808139329
2013-10-30,109.86000061035156,110.12000274658205,108.66000366210938,108.66000366210938,7259,0.0077974356248415,0.007767192733281876,0.0603223623509521,COM_CRUDE,0.18000716804001218,0.0205355808139329
2013-10-31,108.83999633789062,109.8000030517578,108.55999755859376,109.8000030517578,7077,-0.0092845828035142,-0.009327953201874262,0.0504777115792869,COM_CRUDE,0.17717525374315118,0.0205355808139329
2013-11-01,105.91000366210938,109.38999938964844,105.79000091552734,109.18000030517578,9208,-0.0269201835204512,-0.027289168835184407,0.0221986587994289,COM_CRUDE,0.17556903185354322,0.0205355808139329
2013-11-04,106.2300033569336,106.54000091552734,105.13999938964844,105.97000122070312,7029,0.003021430306481,0.003016874959401793,0.0252871608063698,COM_CRUDE,0.19805468254892686,0.0205355808139329
2013-11-05,105.33000183105467,106.48999786376952,105.1999969482422,106.41000366210938,5619,-0.0084721970953431,-0.008508290160108059,0.0166007259006935,COM_CRUDE,0.19224822496682106,0.0205355808139329
2013-11-06,105.23999786376952,106.36000061035156,104.87999725341795,105.87999725341795,8063,-0.0008544950699755,-0.0008548603589944995,0.0157320455922775,COM_CRUDE,0.18904381233062614,0.0205355808139329
2013-11-07,103.45999908447266,105.12999725341795,103.23999786376952,104.94000244140624,10778,-0.0169137097627181,-0.017058380147162253,-0.0014477514235621,COM_CRUDE,0.1834229102577678,0.0205355808139329
2013-11-08,105.12000274658205,105.37999725341795,103.0,103.38999938964844,8183,0.0160448837888933,0.01591752513808951,0.0145739033619849,COM_CRUDE,0.18883692344176992,0.0205355808139329
2013-11-11,106.4000015258789,106.48999786376952,105.30999755859376,105.6500015258789,4925,0.0121765481911433,0.012103010384147354,0.0269279113897484,COM_CRUDE,0.19235153650922032,0.0205355808139329
2013-11-12,105.80999755859376,107.3499984741211,105.52999877929688,106.19000244140624,7598,-0.0055451499889467,-0.005560581405933519,0.0212334420932567,COM_CRUDE,0.19177867839136561,0.0205355808139329
2013-11-13,107.12000274658205,107.41000366210938,106.0199966430664,106.0199966430664,4449,0.0123807316720032,0.012304717180574702,0.0338770593142896,COM_CRUDE,0.1871082704887835,0.0205355808139329
2013-11-14,108.54000091552734,108.87000274658205,107.13999938964844,107.13999938964844,237,0.0132561438810328,0.013169050047036685,0.0475822823678588,COM_CRUDE,0.18713496778465208,0.0205355808139329
2013-11-15,108.5500030517578,108.5500030517578,108.5500030517578,108.5500030517578,4900,9.215161365494497e-05,9.214736795560333e-05,0.0476788187656154,COM_CRUDE,0.18795565996474337,0.0205355808139329
2013-11-19,106.91999816894533,108.61000061035156,106.81999969482422,108.13999938964844,5874,-0.0150161661629368,-0.015130050292891278,0.0319466995376414,COM_CRUDE,0.18236665308836378,0.0205355808139329
2013-11-20,108.05999755859376,108.37000274658205,106.54000091552734,107.31999969482422,5560,0.0106621718029504,0.01060573167760442,0.0429494925395994,COM_CRUDE,0.18564150275078167,0.0205355808139329
2013-11-21,110.08000183105467,110.2699966430664,107.69000244140624,107.8499984741211,8039,0.0186933584869426,0.018520784996029823,0.0624457212874169,COM_CRUDE,0.18436276115914693,0.0205355808139329
2013-11-22,111.0500030517578,111.37000274658205,109.6500015258789,109.98999786376952,8917,0.0088117841984762,0.008773187002483173,0.0718077637059961,COM_CRUDE,0.19152666646697564,0.0205355808139329
2013-11-25,111.0,111.66000366210938,108.08999633789062,109.9000015258789,9286,-0.0004502751047608,-0.0004503765090365958,0.0713251553529101,COM_CRUDE,0.18853505254870895,0.0205355808139329
2013-11-26,110.87999725341795,111.4800033569336,110.44000244140624,110.80999755859376,6731,-0.0010811058250633,-0.0010816906415029503,0.0701669394869211,COM_CRUDE,0.18292202891209153,0.0205355808139329
2013-11-27,111.30999755859376,111.6500015258789,110.52999877929688,110.91999816894533,6312,0.0038780692264359,0.00387056890090765,0.0743171209620945,COM_CRUDE,0.17765044519106804,0.0205355808139329
2013-11-29,109.69000244140624,111.5,109.62000274658205,111.4000015258789,3145,-0.0145539048847317,-0.01466085189116904,0.0586816117675732,COM_CRUDE,0.17321146129471196,0.0205355808139329
2013-12-02,111.4499969482422,112.31999969482422,109.31999969482422,109.75,7293,0.0160451679064925,0.015917804769003494,0.0756683359879002,COM_CRUDE,0.1768753986025404,0.0205355808139329
2013-12-03,112.62000274658205,112.91000366210938,111.05999755859376,111.4499969482422,6822,0.0104980334713082,0.010443311764947614,0.0869607381831276,COM_CRUDE,0.18161419450023344,0.0205355808139329
2013-12-04,111.87999725341795,112.94000244140624,111.47000122070312,112.94000244140624,10654,-0.0065708175734041,-0.006592500430119052,0.0798185174630734,COM_CRUDE,0.18051473238215293,0.0205355808139329
2013-12-05,110.9800033569336,112.1999969482422,110.79000091552734,111.66000366210938,6867,-0.0080442788575137,-0.008076808638551982,0.0711321561930933,COM_CRUDE,0.17700348201828525,0.0205355808139329
2013-12-06,111.61000061035156,112.0500030517578,111.04000091552734,111.2699966430664,3762,0.0056766735840849,0.005660621990383683,0.0772126238092187,COM_CRUDE,0.17456591466708146,0.0205355808139329
2013-12-09,109.38999938964844,111.6999969482422,109.0999984741211,111.66999816894533,4871,-0.019890701626761,-0.02009118458412607,0.0557861089204492,COM_CRUDE,0.17098645321521558,0.0205355808139329
2013-12-10,109.37999725341795,110.4499969482422,108.55999755859376,109.47000122070312,5592,-9.143556345436732e-05,-9.143974394044246e-05,0.0556895725226926,COM_CRUDE,0.18204875435643547,0.0205355808139329
2013-12-11,109.6999969482422,109.86000061035156,108.62999725341795,109.43000030517578,6192,0.002925577828301,0.002921306653894198,0.0587780745296335,COM_CRUDE,0.17678053175038652,0.0205355808139329
2013-12-12,108.66999816894533,109.91999816894533,108.4499969482422,109.76000213623048,5074,-0.0093892325246175,-0.009433589236980608,0.048836960995908,COM_CRUDE,0.17213869928049066,0.0205355808139329
2013-12-13,108.83000183105467,108.93000030517578,108.0500030517578,108.66999816894533,2888,0.0014723811981722,0.0014712983077969902,0.0503812488172266,COM_CRUDE,0.17098653919651474,0.0205355808139329
2013-12-16,110.47000122070312,110.6999969482422,109.3499984741211,109.3499984741211,29,0.0150693683915794,0.014956953401393278,0.0662098308072607,COM_CRUDE,0.1664203030925067,0.0205355808139329
2013-12-17,110.41000366210938,110.41000366210938,110.41000366210938,110.41000366210938,7394,-0.0005431117763263,-0.0005432593149495635,0.0656307596921144,COM_CRUDE,0.17113339303038605,0.0205355808139329
2013-12-19,110.29000091552734,110.5199966430664,109.12000274658205,109.12999725341795,6496,-0.0010868829146069,-0.001087474000174618,0.0644725438261255,COM_CRUDE,0.1664826598190509,0.0205355808139329
2013-12-20,111.7699966430664,111.8499984741211,109.87999725341795,109.95999908447266,6214,0.0134191287991067,0.013329889744074118,0.0787568379948411,COM_CRUDE,0.1621332644613017,0.0205355808139329
2013-12-23,111.55999755859376,112.0,111.27999877929688,112.0,3285,-0.0018788502351242,-0.001880617488176507,0.0767300154561325,COM_CRUDE,0.16543697549888908,0.0205355808139329
2013-12-24,111.9000015258789,112.05999755859376,111.44000244140624,111.58999633789062,2113,0.0030477229717271,0.0030430880789292618,0.0800115902585865,COM_CRUDE,0.16124678518164048,0.0205355808139329
2013-12-26,111.9800033569336,112.05999755859376,111.47000122070312,112.0199966430664,1241,0.0007149403928845,0.0007146849447480761,0.0807837341692456,COM_CRUDE,0.15754879696727378,0.0205355808139329
2013-12-27,112.18000030517578,112.8000030517578,111.5500030517578,111.91999816894533,5381,0.0017860059139729,0.0017844129018812047,0.0827140203101977,COM_CRUDE,0.15369051359228172,0.0205355808139329
2013-12-30,111.20999908447266,112.5500030517578,110.9000015258789,112.36000061035156,3396,-0.0086468284726718,-0.00868442920227125,0.0733519778916185,COM_CRUDE,0.1501823094573377,0.0205355808139329
2013-12-31,110.8000030517578,111.4499969482422,110.41999816894533,111.20999908447266,2383,-0.0036866831767835,-0.0036934957422077937,0.0693948692119581,COM_CRUDE,0.15018653603760546,0.0205355808139329
2014-01-02,107.77999877929688,111.31999969482422,107.69000244140624,110.8000030517578,5131,-0.0272563554989272,-0.02763470067665083,0.0402470624879882,COM_CRUDE,0.14737427235110503,0.0205355808139329
2014-01-03,106.88999938964844,108.62000274658205,106.77999877929688,107.91999816894533,5641,-0.0082575561303438,-0.008291838603708645,0.0316571639800682,COM_CRUDE,0.17642260239756924,0.0205355808139329
2014-01-06,106.7300033569336,107.9499969482422,106.58000183105467,107.04000091552734,7015,-0.0014968288299039,-0.0014979501973134022,0.0301129497944458,COM_CRUDE,0.17416242626983786,0.0205355808139329
2014-01-07,107.3499984741211,107.70999908447266,106.91000366210938,107.18000030517578,4075,0.0058090049441306,0.005792197732283455,0.0360968810128148,COM_CRUDE,0.16941958942899674,0.0205355808139329
2014-01-08,107.1500015258789,107.91999816894533,107.01000213623048,107.4499969482422,5124,-0.0018630363398691,-0.0018647739505609784,0.0341665948718628,COM_CRUDE,0.16622818544464904,0.0205355808139329
2014-01-09,106.38999938964844,108.16000366210938,106.12000274658205,107.51000213623048,3715,-0.0070928803117834,-0.007118154368824456,0.0268313749919921,COM_CRUDE,0.16198951921339072,0.0205355808139329
2014-01-10,107.25,107.45999908447266,106.0500030517578,106.6999969482422,4589,0.008083472274512,0.008050976016777843,0.0351317379423388,COM_CRUDE,0.1600115013866367,0.0205355808139329
2014-01-13,106.75,107.7699966430664,106.5199966430664,107.63999938964844,3669,-0.0046620046620046,-0.00467290569939237,0.0303059489542627,COM_CRUDE,0.158779599721256,0.0205355808139329
