date,price,high,low,open,volume,return,log_return,cumulative,asset
2017-06-30,42.30466842651367,42.34357941109196,42.265757441935385,42.320233414088555,810700,0.0009209626496575,0.0009205388237551,0.151967969020238,BOND_BNDX
2017-07-03,42.22598648071289,42.32724867288076,42.218198452728736,42.319460644896616,619400,-0.0018598880153725,-0.0018616197546479,0.1498254376005643,BOND_BNDX
2017-07-05,42.233768463134766,42.264923539815385,42.20261041505914,42.21818943909695,937800,0.0001842936795668,0.0001842766995728,0.1500373431613193,BOND_BNDX
2017-07-06,42.15586471557617,42.16365571169813,42.10133962830011,42.14028569472667,725700,-0.0018445843312939,-0.0018462876719308,0.147916002297721,BOND_BNDX
2017-07-07,42.08578872680664,42.132525820582245,42.03126360309996,42.0702096955481,1326200,-0.0016623069943489,-0.0016636901596635,0.1460078134981763,BOND_BNDX
2017-07-10,42.13250350952149,42.19481663016163,42.116924486512744,42.148082532530225,498900,0.0011099894793011,0.0011093738964639,0.1472798701143562,BOND_BNDX
2017-07-11,42.10136032104492,42.155885435119984,42.07799326398301,42.14030640661341,1074000,-0.0007391725124884,-0.0007394458351867,0.1464318323702365,BOND_BNDX
2017-07-12,42.233768463134766,42.257135513493985,42.19481941734273,42.24155648945617,465200,0.0031449848907532,0.0031400497703171,0.1500373431613193,BOND_BNDX
2017-07-13,42.21039581298828,42.233765833287286,42.17144974101638,42.21818681021956,408200,-0.0005534114287453,-0.0005535646173702,0.1494008993521298,BOND_BNDX
2017-07-14,42.194820404052734,42.24934847515771,42.14029530434284,42.21819042635346,500800,-0.0003689946193481,-0.0003690627146144,0.1489767766047951,BOND_BNDX
2017-07-17,42.22598648071289,42.2571445354408,42.218198452728736,42.249356507456646,634600,0.000738623280339,0.0007383506324117,0.1498254376005643,BOND_BNDX
2017-07-18,42.30385971069336,42.31164773464453,42.264910676755214,42.27270167210049,526900,0.0018442015562156,0.0018425031043967,0.1519459474619635,BOND_BNDX
