date,price,high,low,open,volume,return,log_return,cumulative,asset,sv_vol,scale_used
2013-06-06,56.722999572753906,56.99399948120117,56.68299865722656,56.722999572753906,0,0.0050497864700924,0.0050370790602458,0.0,FX_USDINR,0.07257149174128942,0.00468129462336132
2013-06-07,56.8380012512207,57.108001708984375,56.6879997253418,56.74800109863281,0,0.0020274259001287,0.0020253734459028,0.0020274259001287,FX_USDINR,0.07271254776575672,0.00468129462336132
2013-06-10,56.8380012512207,58.150001525878906,56.6879997253418,56.74800109863281,0,0.0,0.0,0.0020274259001287,FX_USDINR,0.07281572806431183,0.00468129462336132
2013-06-11,56.8380012512207,58.97800064086914,56.6879997253418,56.74800109863281,0,0.0,0.0,0.0020274259001287,FX_USDINR,0.07290632561885246,0.00468129462336132
2013-06-12,56.8380012512207,58.97800064086914,56.6879997253418,56.74800109863281,0,0.0,0.0,0.0020274259001287,FX_USDINR,0.07324589914393778,0.00468129462336132
2013-06-13,57.827999114990234,58.54499816894531,57.779998779296875,57.827999114990234,0,0.017417886659909,0.0172679340067638,0.0194806260345776,FX_USDINR,0.11682695910808169,0.00468129462336132
2013-06-14,57.99800109863281,57.99800109863281,57.400001525878906,57.99800109863281,0,0.0029397867165441,0.0029354739938306,0.0224776816367682,FX_USDINR,0.11410789153674054,0.00468129462336132
2013-06-17,57.49800109863281,58.01300048828125,57.49800109863281,57.49800109863281,0,-0.0086209867672799,-0.0086583624388505,0.0136629150735385,FX_USDINR,0.11121150482941383,0.00468129462336132
2013-06-18,58.10300064086914,58.87799835205078,58.00299835205078,58.10300064086914,0,0.0105220969542663,0.0104671249695732,0.0243287745448868,FX_USDINR,0.10901549787774875,0.00468129462336132
2013-06-19,58.8380012512207,58.88999938964844,58.61800003051758,58.8380012512207,0,0.0126499595932154,0.0125706172718273,0.0372864921530473,FX_USDINR,0.10674110902031836,0.00468129462336132
2013-06-20,58.7130012512207,59.95800018310547,58.7130012512207,58.7130012512207,0,-0.0021244773333867,-0.0021267372366662,0.0350828005122398,FX_USDINR,0.1045795808619829,0.00468129462336132
2013-06-21,59.56800079345703,59.75299835205078,59.14799880981445,59.56800079345703,0,0.014562354572507,0.0144573417488137,0.0501560432652028,FX_USDINR,0.10264502877079129,0.00468129462336132
2013-06-24,59.26800155639648,59.810001373291016,59.26800155639648,59.26800155639648,0,-0.0050362482048162,-0.0050489728437451,0.0448671967775313,FX_USDINR,0.10065586519039942,0.00468129462336132
2013-06-25,59.80799865722656,59.80799865722656,59.43299865722656,59.80799865722656,0,0.0091111069489366,0.0090698512149452,0.0543870935548072,FX_USDINR,0.09886127279748057,0.00468129462336132
2013-06-26,59.65800094604492,60.74800109863281,59.60300064086914,59.65800094604492,0,-0.002507987469056,-0.002511137737954,0.0517427039366373,FX_USDINR,0.0973777539980146,0.00468129462336132
2013-06-27,60.7130012512207,60.7130012512207,60.11800003051758,60.7130012512207,0,0.0176841377258003,0.0175295926992716,0.0703418667651585,FX_USDINR,0.1302911633346654,0.00468129462336132
2013-06-28,60.1879997253418,60.1879997253418,59.209999084472656,60.1879997253418,0,-0.0086472668960398,-0.0086848714497745,0.0610863349732346,FX_USDINR,0.12687738975453094,0.00468129462336132
2013-07-01,59.5260009765625,59.59600067138672,58.95899963378906,59.5260009765625,0,-0.0109988494683361,-0.0110597840318267,0.0494156061019555,FX_USDINR,0.12345212715471358,0.00468129462336132
2013-07-02,59.37799835205078,59.70500183105469,59.1879997253418,59.37799835205078,0,-0.0024863525532311,-0.0024894486608153,0.0468063889303231,FX_USDINR,0.12084861109106626,0.00468129462336132
2013-07-03,59.54800033569336,60.43899917602539,59.54800033569336,59.54800033569336,0,0.0028630467237147,0.002858956011517,0.0498034445325137,FX_USDINR,0.11774562400009962,0.00468129462336132
2013-07-04,60.21900177001953,60.387001037597656,59.90299987792969,60.21900177001953,0,0.0112682446185177,0.0112052308777715,0.0616328865468687,FX_USDINR,0.11605411584537903,0.00468129462336132
2013-07-05,60.17499923706055,61.3849983215332,60.0099983215332,60.17499923706055,0,-0.0007307084419471,-0.0007309755394822,0.0608571424344202,FX_USDINR,0.11416866109239988,0.00468129462336132
2013-07-08,60.222999572753906,61.20000076293945,60.222999572753906,60.222999572753906,0,0.0007976790411623,0.0007973610643203,0.0617033659426073,FX_USDINR,0.11162279808033401,0.00468129462336132
2013-07-09,60.6879997253418,60.6879997253418,59.803001403808594,60.6879997253418,0,0.0077213050808957,0.0076916483660236,0.0699011015364643,FX_USDINR,0.10844826008124783,0.00468129462336132
2013-07-10,60.095001220703125,60.20100021362305,59.65999984741211,60.095001220703125,0,-0.0097712646210523,-0.0098193167031595,0.059446814754996,FX_USDINR,0.10651020116804584,0.00468129462336132
2013-07-11,59.88800048828125,59.952999114990234,59.38800048828125,59.88800048828125,0,-0.0034445582530509,-0.0034505044023286,0.0557974884855632,FX_USDINR,0.104934633332424,0.00468129462336132
2013-07-12,59.82699966430664,60.19900131225586,59.54999923706055,59.82699966430664,0,-0.0010185817438761,-0.0010191008507924,0.0547220724385615,FX_USDINR,0.10289347770009627,0.00468129462336132
2013-07-15,59.88399887084961,60.28049850463867,59.61000061035156,59.61000061035156,0,0.000952733830257,0.0009522802674416,0.0557269418384926,FX_USDINR,0.10161784480553641,0.00468129462336132
2013-07-16,59.80799865722656,60.082000732421875,58.560001373291016,59.060001373291016,0,-0.0012691238904561,-0.0012699299102123,0.0543870935548072,FX_USDINR,0.10007501495017869,0.00468129462336132
2013-07-17,59.292999267578125,59.84579849243164,58.939998626708984,59.292999267578125,0,-0.0086108781636385,-0.0086481659832361,0.0453078947548937,FX_USDINR,0.09982065022564875,0.00468129462336132
2013-07-18,59.323001861572266,59.810001373291016,59.24300003051758,59.290000915527344,0,0.0005060056729251,0.0005058776952244,0.0458368264795931,FX_USDINR,0.09881372548377555,0.00468129462336132
2013-07-19,59.737998962402344,59.90999984741211,59.310001373291016,59.7400016784668,0,0.0069955512669175,0.0069711959182431,0.0531530316160615,FX_USDINR,0.09724099509376069,0.00468129462336132
2013-07-22,59.33300018310547,59.720001220703125,59.29999923706055,59.33300018310547,0,-0.0067795839554614,-0.0068026697352508,0.0460130922202717,FX_USDINR,0.09656770944877185,0.00468129462336132
2013-07-23,59.71799850463867,59.849998474121094,59.29999923706055,59.71799850463867,0,0.0064887721899293,0.0064678107348716,0.0528004328833726,FX_USDINR,0.09492771096100007,0.00468129462336132
2013-07-24,59.757999420166016,59.650001525878906,58.90999984741211,59.650001525878906,0,0.0006698301438257,0.0006696059077427,0.0535056303487506,FX_USDINR,0.09431867817514195,0.00468129462336132
2013-07-25,59.12699890136719,59.362998962402344,58.720001220703125,59.12699890136719,0,-0.0105592644486336,-0.0106154090617774,0.0423813857997736,FX_USDINR,0.09356461810978045,0.00468129462336132
2013-07-26,58.95800018310547,59.209999084472656,58.650001525878906,58.95800018310547,0,-0.0028582326416335,-0.0028623251887117,0.0394020172978495,FX_USDINR,0.09206702941929663,0.00468129462336132
2013-07-29,59.060001373291016,59.779998779296875,59.040000915527344,59.060001373291016,0,0.0017300652984966,0.0017285704593925,0.0412002506591639,FX_USDINR,0.09063884612963545,0.00468129462336132
2013-07-30,59.4119987487793,61.029998779296875,59.099998474121094,59.4119987487793,0,0.0059599960599978,0.0059423055389704,0.0474058000507613,FX_USDINR,0.0897997128762098,0.00468129462336132
2013-07-31,60.80799865722656,61.220001220703125,60.36800003051758,60.80799865722656,0,0.0234969355996619,0.023225132074336,0.0720166266812665,FX_USDINR,0.15154368480178962,0.00468129462336132
2013-08-01,60.630001068115234,60.89500045776367,60.20000076293945,60.630001068115234,0,-0.002927206832027,-0.0029314994809733,0.0688786122875984,FX_USDINR,0.14724701699206608,0.00468129462336132
2013-08-02,60.43299865722656,61.12799835205078,60.43299865722656,60.43299865722656,0,-0.0032492562661733,-0.0032545465621081,0.0654055517588443,FX_USDINR,0.1422250923810559,0.00468129462336132
2013-08-05,61.097999572753906,61.0,60.71799850463867,60.95000076293945,0,0.0110039370923691,0.0109438342863097,0.0771292074282592,FX_USDINR,0.13747465664542252,0.00468129462336132
2013-08-06,60.87699890136719,61.80899810791016,60.75,60.87699890136719,0,-0.0036171506912195,-0.0036237083990351,0.0732330687710773,FX_USDINR,0.13413941325389853,0.00468129462336132
2013-08-07,60.78300094604492,61.43299865722656,60.78300094604492,60.78300094604492,0,-0.001544063554686,-0.0015452568493232,0.0715759287039041,FX_USDINR,0.13040727244391173,0.00468129462336132
2013-08-08,61.202999114990234,61.382999420166016,60.702999114990234,61.202999114990234,0,0.0069097965287716,0.0068860332880415,0.0789803003363778,FX_USDINR,0.12684946866176722,0.00468129462336132
2013-08-09,60.7239990234375,60.7239990234375,60.29999923706055,60.7239990234375,0,-0.0078264153469468,-0.0078572024759837,0.0705357523547718,FX_USDINR,0.12296928610235829,0.00468129462336132
2013-08-12,60.672000885009766,61.29999923706055,60.349998474121094,60.349998474121094,0,-0.000856302932349,-0.0008566697691355,0.0696190494508457,FX_USDINR,0.12031672484389627,0.00468129462336132
2013-08-13,61.369998931884766,61.64500045776367,60.88999938964844,61.369998931884766,0,0.0115044507630117,0.0114387777771408,0.0819244291404324,FX_USDINR,0.1164618898226933,0.00468129462336132
2013-08-14,61.45000076293945,61.58000183105469,61.14300155639648,61.19300079345703,0,0.0013035983778244,0.0013027494311693,0.0833348240711884,FX_USDINR,0.11294563764946672,0.00468129462336132
2013-08-15,61.290000915527344,61.58000183105469,61.20000076293945,61.290000915527344,0,-0.0026037403649408,-0.002607135992387,0.0805141014610082,FX_USDINR,0.11002141901014381,0.00468129462336132
2013-08-16,61.2599983215332,62.22999954223633,61.2599983215332,61.2599983215332,0,-0.0004895185763741,-0.0004896384297076,0.0799851697363089,FX_USDINR,0.10702735314836632,0.00468129462336132
2013-08-19,62.4900016784668,63.84000015258789,62.22999954223633,62.4900016784668,0,0.0200784099026205,0.0198794967951936,0.1016695546630257,FX_USDINR,0.14777258999841977,0.00468129462336132
2013-08-20,63.849998474121094,64.09300231933594,63.029998779296875,63.849998474121094,0,0.0217634302948488,0.0215299877799232,0.1256456632238916,FX_USDINR,0.14250181475113774,0.00468129462336132
2013-08-21,63.36000061035156,64.9000015258789,63.108001708984375,63.36000061035156,0,-0.0076742032181587,-0.0077038014414351,0.1170072296526725,FX_USDINR,0.13809327436953334,0.00468129462336132
2013-08-22,64.69000244140625,65.5530014038086,64.10800170898438,64.69000244140625,0,0.0209911903131736,0.0207739106567364,0.1404545409915025,FX_USDINR,0.1337311538823978,0.00468129462336132
2013-08-23,64.41000366210938,64.72000122070312,63.198001861572266,64.41000366210938,0,-0.0043283161034115,-0.004337710380959,0.1355182932365202,FX_USDINR,0.13044811815845478,0.00468129462336132
2013-08-26,64.06999969482422,64.72000122070312,63.68000030517578,64.06999969482422,0,-0.0052787447283623,-0.0052927265272532,0.1295241820321389,FX_USDINR,0.12637011337356893,0.00468129462336132
2013-08-27,64.29299926757812,67.41999816894531,64.18000030517578,64.29299926757812,0,0.0034805614767612,0.003474518340942,0.1334555603871901,FX_USDINR,0.12296526767156604,0.00468129462336132
