date,price,high,low,open,volume,return,log_return,cumulative,asset,sv_vol,scale_used
2017-08-17,51.029998779296875,51.11000061035156,49.9900016784668,50.380001068115234,43863,0.0151183273246982,0.0150051843440113,-0.5074799876586573,COM_CRUDE,0.4105386731124298,0.025922182244162283
2017-08-18,52.720001220703125,52.95000076293945,50.779998779296875,50.86000061035156,41235,0.0331178224933035,0.0325812421941156,-0.4911687973155371,COM_CRUDE,0.40909868202872196,0.025922182244162283
2017-08-21,51.65999984741211,52.900001525878906,51.290000915527344,52.900001525878906,33088,-0.0201062471310177,-0.020311128634712,-0.5013994832246839,COM_CRUDE,0.4088941321247036,0.025922182244162283
2017-08-22,51.869998931884766,52.27000045776367,51.400001525878906,51.68000030517578,36291,0.0040650229402425,0.0040567830571513,-0.4993726606859754,COM_CRUDE,0.4098859540545976,0.025922182244162283
2017-08-23,52.56999969482422,52.619998931884766,51.45000076293945,51.630001068115234,31540,0.0134952916397528,0.0134050412550741,-0.4926165487390991,COM_CRUDE,0.41388187659207587,0.025922182244162283
2017-08-24,52.040000915527344,52.709999084472656,51.61000061035156,52.54999923706055,38326,-0.0100817725389688,-0.0101329377891583,-0.4977318732847485,COM_CRUDE,0.411981077140274,0.025922182244162283
2017-08-25,52.40999984741211,52.790000915527344,51.91999816894531,52.20000076293945,32957,0.0071098947996821,0.0070847386655812,-0.4941607997425696,COM_CRUDE,0.4157834904700739,0.025922182244162283
2017-08-28,51.88999938964844,53.15999984741211,51.52000045776367,52.66999816894531,23706,-0.0099217794176228,-0.0099713282854116,-0.4991796247083105,COM_CRUDE,0.41578420531997734,0.025922182244162283
2017-08-29,52.0,52.150001525878906,51.369998931884766,52.150001525878906,20366,0.0021198807409026,0.0021176369641912,-0.4981179452400781,COM_CRUDE,0.4155129984273161,0.025922182244162283
2017-08-30,50.86000061035156,52.02000045776367,50.630001068115234,51.880001068115234,20366,-0.0219230651855468,-0.0221669465868332,-0.5091207382420362,COM_CRUDE,0.41495869420667975,0.025922182244162283
2017-08-31,52.380001068115234,52.380001068115234,50.130001068115234,50.5099983215332,9938,0.0298859701046543,0.029448087476633,-0.4944503353001428,COM_CRUDE,0.41221112325670584,0.025922182244162283
2017-09-01,52.31999969482422,52.31999969482422,52.31999969482422,52.31999969482422,43495,-0.0011455015667714,-0.0011461581551543,-0.4950294432331372,COM_CRUDE,0.41189916944552957,0.025922182244162283
2017-09-05,53.380001068115234,53.650001525878906,51.97999954223633,52.79999923706055,24873,0.0202599652040111,0.0200574626699572,-0.4847987573239904,COM_CRUDE,0.41453683351654985,0.025922182244162283
2017-09-06,54.20000076293945,54.29999923706055,53.09000015258789,53.18000030517578,30783,0.0153615526117705,0.015244758535944,-0.4768844663289734,COM_CRUDE,0.41340948993316007,0.025922182244162283
2017-09-07,54.4900016784668,54.66999816894531,53.88999938964844,54.08000183105469,34793,0.0053505703218668,0.0053363068762402,-0.4740854998796057,COM_CRUDE,0.4138762254431707,0.025922182244162283
2017-09-08,53.779998779296875,54.86000061035156,53.560001373291016,54.540000915527344,28912,-0.0130299665498174,-0.0131156012555831,-0.4809381482242384,COM_CRUDE,0.4146331021768373,0.025922182244162283
2017-09-11,53.84000015258789,54.11000061035156,53.040000915527344,53.75,30263,0.0011156819385074,0.00111506002794,-0.4803590402912439,COM_CRUDE,0.41604621723909985,0.025922182244162283
2017-09-12,54.27000045776367,54.439998626708984,53.43000030517578,53.86000061035156,22720,0.0079866326886537,0.0079549083396724,-0.4762088588160705,COM_CRUDE,0.41971490946377316,0.025922182244162283
2017-09-13,55.15999984741211,55.20000076293945,54.029998779296875,54.2599983215332,24868,0.0163994726762732,0.0162664536485792,-0.4676189603081506,COM_CRUDE,0.41791899460794263,0.025922182244162283
2017-09-14,55.470001220703125,56.0,54.93000030517578,55.06999969482422,27549,0.0056200394153111,0.0056043059148661,-0.4646269578811181,COM_CRUDE,0.41579197430851955,0.025922182244162283
2017-09-15,55.619998931884766,55.849998474121094,54.869998931884766,55.27000045776367,22004,0.0027041230914135,0.0027004735283315,-0.4631792432754041,COM_CRUDE,0.4132126087948208,0.025922182244162283
2017-09-18,55.47999954223633,55.939998626708984,54.81999969482422,55.529998779296875,23767,-0.0025170692617216,-0.0025202424063574,-0.4645304583012097,COM_CRUDE,0.41470756643020806,0.025922182244162283
2017-09-19,55.13999938964844,55.880001068115234,54.88999938964844,55.45000076293945,19337,-0.0061283373358547,-0.0061471926691379,-0.4678119962858155,COM_CRUDE,0.4144422556962594,0.025922182244162283
2017-09-20,56.290000915527344,56.47999954223633,55.279998779296875,55.40999984741211,27031,0.0208560308053757,0.0206415212138855,-0.456712666886101,COM_CRUDE,0.4124682908376655,0.025922182244162283
2017-09-21,56.43000030517578,56.529998779296875,55.779998779296875,56.18000030517578,23549,0.0024871093865947,0.0024840216486792,-0.4553614518602954,COM_CRUDE,0.40840093256090304,0.025922182244162283
2017-09-22,56.86000061035156,56.900001525878906,56.22999954223633,56.5,18348,0.007620065618471,0.0075911795680505,-0.4512112703851221,COM_CRUDE,0.4056376118122633,0.025922182244162283
2017-09-25,59.02000045776367,59.220001220703125,56.70000076293945,56.88999938964844,23811,0.0379880377106234,0.0372842603137296,-0.4303638634293469,COM_CRUDE,0.4083644008967615,0.025922182244162283
2017-09-26,58.439998626708984,59.4900016784668,57.779998779296875,59.20000076293945,28328,-0.0098272081761462,-0.0098758138875338,-0.4359617963280824,COM_CRUDE,0.4074568360329972,0.025922182244162283
2017-09-27,57.900001525878906,58.86000061035156,57.56999969482422,58.599998474121094,15305,-0.0092401970143661,-0.009283152450693,-0.44117362045364,COM_CRUDE,0.4073707360288035,0.025922182244162283
2017-09-28,57.40999984741211,58.619998931884766,56.849998474121094,57.66999816894531,7005,-0.008462895778125,-0.0084989094109607,-0.4459029098618079,COM_CRUDE,0.40981004353319195,0.025922182244162283
2017-09-29,57.540000915527344,57.7599983215332,57.209999084472656,57.529998779296875,27369,0.0022644324762368,0.0022618725128649,-0.4446481944159106,COM_CRUDE,0.4085767334759432,0.025922182244162283
2017-10-02,56.119998931884766,56.75,55.5099983215332,56.619998931884766,19371,-0.0246785186139854,-0.0249881378329897,-0.458353454287328,COM_CRUDE,0.4097575549951249,0.025922182244162283
2017-10-03,56.0,56.38999938964844,55.689998626708984,56.08000183105469,21948,-0.0021382561327275,-0.0021405454664088,-0.4595116333354687,COM_CRUDE,0.4060084526664311,0.025922182244162283
2017-10-04,55.79999923706055,56.189998626708984,55.38999938964844,55.70000076293945,25898,-0.0035714421953473,-0.003577835020634,-0.4614419562942689,COM_CRUDE,0.40384640949988704,0.025922182244162283
2017-10-05,57.0,57.2400016784668,55.70000076293945,55.77000045776367,32050,0.0215053903108739,0.021277412120035,-0.4498600553593164,COM_CRUDE,0.4032931284250436,0.025922182244162283
2017-10-06,55.619998931884766,57.27000045776367,55.13999938964844,56.97999954223633,33642,-0.0242105450546532,-0.0245084382325293,-0.4631792432754041,COM_CRUDE,0.401372744337925,0.025922182244162283
2017-10-09,55.790000915527344,55.97999954223633,55.060001373291016,55.4900016784668,23056,0.0030564902356573,0.003051828665657,-0.4615384558741772,COM_CRUDE,0.40144528402035645,0.025922182244162283
2017-10-10,56.61000061035156,56.90999984741211,55.689998626708984,55.70000076293945,21094,0.0146979688361323,0.0145910005625822,-0.4536241648791601,COM_CRUDE,0.4025676968966529,0.025922182244162283
2017-10-11,56.939998626708984,57.09000015258789,56.15999984741211,56.540000915527344,21840,0.0058293236671875,0.0058123989014187,-0.4504391632923109,COM_CRUDE,0.4039167176457022,0.025922182244162283
2017-10-12,56.25,56.81999969482422,55.880001068115234,56.65999984741211,22286,-0.012117995141386,-0.0121920166471492,-0.4570987388414307,COM_CRUDE,0.40469962562789025,0.025922182244162283
2017-10-13,57.16999816894531,57.560001373291016,56.380001068115234,56.470001220703125,23433,0.0163555230034722,0.0162232121631062,-0.4482193047759376,COM_CRUDE,0.4069326440414803,0.025922182244162283
2017-10-16,57.81999969482422,58.470001220703125,57.119998931884766,57.119998931884766,22799,0.0113696264946181,0.0113054780625327,-0.4419457643642993,COM_CRUDE,0.4060878771063139,0.025922182244162283
2017-10-17,57.880001068115234,58.349998474121094,57.18000030517578,57.84000015258789,31599,0.0010377269734989,0.001037188907075,-0.4413666564313049,COM_CRUDE,0.405104805598399,0.025922182244162283
2017-10-18,58.150001525878906,58.540000915527344,57.75,58.06999969482422,25606,0.0046648315960797,0.0046539849878236,-0.438760725959602,COM_CRUDE,0.4070245742897091,0.025922182244162283
2017-10-19,57.22999954223633,58.279998779296875,57.040000915527344,58.20000076293945,29999,-0.0158211858899632,-0.0159476767827224,-0.4476401968429432,COM_CRUDE,0.40672648391017807,0.025922182244162283
2017-10-20,57.75,57.900001525878906,56.599998474121094,57.290000915527344,28185,0.0090861517023062,0.0090451209795583,-0.4426213718772022,COM_CRUDE,0.411376108762941,0.025922182244162283
2017-10-23,57.369998931884766,58.029998779296875,57.279998779296875,57.970001220703125,25947,-0.0065801050755884,-0.0066018494061334,-0.4462889818171375,COM_CRUDE,0.40858595905267997,0.025922182244162283
2017-10-24,58.33000183105469,58.47999954223633,57.029998779296875,57.36000061035156,32802,0.0167335352456556,0.0165950721610789,-0.4370234389784667,COM_CRUDE,0.41282771167342963,0.025922182244162283
2017-10-25,58.439998626708984,58.72999954223633,57.86000061035156,58.459999084472656,26265,0.0018857670529977,0.0018839912264882,-0.4359617963280824,COM_CRUDE,0.4129009078796598,0.025922182244162283
2017-10-26,59.29999923706055,59.54999923706055,58.040000915527344,58.47999954223633,26572,0.0147159587707197,0.014608729754585,-0.4276614333777356,COM_CRUDE,0.4150302777535986,0.025922182244162283
2017-10-27,60.439998626708984,60.65999984741211,58.81999969482422,59.4900016784668,15873,0.0192242732599561,0.0190418215450581,-0.4166586403757777,COM_CRUDE,0.41395846093360406,0.025922182244162283
2017-10-30,60.900001525878906,61.0,60.15999984741211,60.650001525878906,14987,0.0076109018799124,0.0075820850883541,-0.412218886525183,COM_CRUDE,0.41523323728078193,0.025922182244162283
2017-10-31,61.369998931884766,61.380001068115234,60.54999923706055,60.869998931884766,1113,0.007717526998848,0.0076878992251541,-0.4076826699125281,COM_CRUDE,0.4168174825707673,0.025922182244162283
2017-11-01,61.290000915527344,61.290000915527344,61.290000915527344,61.290000915527344,30560,-0.0013035362188325,-0.0013043865612177,-0.4084547770053393,COM_CRUDE,0.41552072865599704,0.025922182244162283
2017-11-02,60.619998931884766,60.81999969482422,60.040000915527344,60.439998626708984,27721,-0.010931668683869,-0.0109918584254621,-0.4149213533946424,COM_CRUDE,0.4144201278097571,0.025922182244162283
2017-11-03,62.06999969482422,62.220001220703125,60.599998474121094,60.72999954223633,25695,0.023919511522406,0.0236379214991143,-0.4009265579656519,COM_CRUDE,0.4171826698476505,0.025922182244162283
2017-11-06,64.2699966430664,64.44000244140625,62.130001068115234,62.130001068115234,32269,0.0354438047214238,0.0348301316425363,-0.3796931158723952,COM_CRUDE,0.41509420210004727,0.025922182244162283
2017-11-07,63.689998626708984,64.63999938964844,63.4900016784668,64.08999633789062,34317,-0.0090243978007115,-0.0090653643302981,-0.3852910119532825,COM_CRUDE,0.4125943294092186,0.025922182244162283
2017-11-08,63.4900016784668,64.63999938964844,62.95000076293945,63.630001068115234,41527,-0.0031401625459969,-0.0031451032020911,-0.3872212980942345,COM_CRUDE,0.41205824628556925,0.025922182244162283
2017-11-09,63.93000030517578,64.23999786376953,63.27000045776367,63.5,24929,0.0069302034190716,0.0069062999331586,-0.3829746170391528,COM_CRUDE,0.41202944984564194,0.025922182244162283
2017-11-10,63.52000045776367,64.2699966430664,63.349998474121094,63.83000183105469,24446,-0.006413262090645,-0.006433915406741,-0.3869317625366614,COM_CRUDE,0.41131778575839306,0.025922182244162283
2017-11-13,63.15999984741211,63.72999954223633,62.619998931884766,63.619998931884766,29816,-0.0056675158651948,-0.0056836371739402,-0.3904063364989318,COM_CRUDE,0.4090666097037039,0.025922182244162283
2017-11-14,62.209999084472656,63.209999084472656,61.209999084472656,63.15999984741211,46259,-0.0150411774103,-0.0151554431613417,-0.3995753429398463,COM_CRUDE,0.4110121676365842,0.025922182244162283
2017-11-15,61.869998931884766,62.119998931884766,61.310001373291016,61.5,27356,-0.0054653618002182,-0.0054803515311714,-0.4028568809244519,COM_CRUDE,0.413306138007637,0.025922182244162283
2017-11-16,61.36000061035156,62.150001525878906,61.25,61.869998931884766,28684,-0.0082430633641141,-0.0082772252729737,-0.4077791694924365,COM_CRUDE,0.41492895713366557,0.025922182244162283
2017-11-17,62.720001220703125,62.900001525878906,61.09000015258789,61.45000076293945,30936,0.0221642861281543,0.0219222284988332,-0.3946530175540136,COM_CRUDE,0.41543258986922543,0.025922182244162283
2017-11-20,62.220001220703125,62.79999923706055,61.439998626708984,62.720001220703125,23428,-0.0079719386203543,-0.0080038844162588,-0.3994788065420898,COM_CRUDE,0.4161004627223207,0.025922182244162283
2017-11-21,62.56999969482422,62.84000015258789,62.040000915527344,62.130001068115234,30389,0.0056251762657413,0.0056094140442877,-0.3961007689775757,COM_CRUDE,0.418251657812995,0.025922182244162283
2017-11-22,63.31999969482422,63.40999984741211,62.630001068115234,62.709999084472656,29926,0.0119865750944223,0.0119153050603094,-0.3888620854954614,COM_CRUDE,0.4175405013836875,0.025922182244162283
2017-11-24,63.86000061035156,63.95000076293945,62.88999938964844,63.22999954223633,21047,0.0085281256811422,0.0084919666510547,-0.3836502245520556,COM_CRUDE,0.4161171993493041,0.025922182244162283
2017-11-27,63.84000015258789,63.97999954223633,63.099998474121094,63.849998474121094,22019,-0.0003131922576341,-0.0003132413125719,-0.3838432605297205,COM_CRUDE,0.41720517699317844,0.025922182244162283
2017-11-28,63.61000061035156,63.900001525878906,63.11000061035156,63.709999084472656,15235,-0.0036027497131357,-0.0036092552457876,-0.3860631190460937,COM_CRUDE,0.4208188879971781,0.025922182244162283
2017-11-29,63.11000061035156,64.04000091552734,62.54999923706055,63.34000015258789,10166,-0.0078603992328626,-0.0078914550185449,-0.3908889080341698,COM_CRUDE,0.4195319671804332,0.025922182244162283
2017-11-30,63.56999969482422,64.19999694824219,63.20000076293945,63.34000015258789,2034,0.0072888461420361,0.0072624108803098,-0.3864491910014234,COM_CRUDE,0.4223759650872492,0.025922182244162283
2017-12-01,63.4900016784668,63.4900016784668,63.4900016784668,63.4900016784668,28073,-0.0012584240481589,-0.0012592165286221,-0.3872212980942345,COM_CRUDE,0.420299302017675,0.025922182244162283
2017-12-04,62.45000076293945,63.63999938964844,62.31999969482422,63.4900016784668,27437,-0.0163805463542784,-0.016516190830678,-0.3972589480257165,COM_CRUDE,0.4232591206115581,0.025922182244162283
2017-12-05,62.86000061035156,63.130001068115234,62.13999938964844,62.38999938964844,21380,0.006565249678194,0.0065437922907272,-0.393301802528208,COM_CRUDE,0.42320485069066544,0.025922182244162283
2017-12-06,61.220001220703125,62.91999816894531,61.13999938964844,62.77000045776367,25263,-0.0260897132313798,-0.026436087622239,-0.4091303845182421,COM_CRUDE,0.420673895125231,0.025922182244162283
2017-12-07,62.20000076293945,62.25,61.15999984741211,61.2400016784668,19281,0.0160078327784305,0.0158810585541617,-0.3996718425197546,COM_CRUDE,0.4202992247606512,0.025922182244162283
2017-12-08,63.400001525878906,63.630001068115234,61.939998626708984,61.939998626708984,28508,0.0192926165308737,0.0191088734996291,-0.3880899415848021,COM_CRUDE,0.4195412041759418,0.025922182244162283
2017-12-11,64.69000244140625,64.91999816894531,62.9900016784668,63.34000015258789,44515,0.0203470171053667,0.02014278228531,-0.3756393971592821,COM_CRUDE,0.421195702073232,0.025922182244162283
2017-12-12,63.34000015258789,65.81999969482422,63.09000015258789,64.73999786376953,55976,-0.0208687932890578,-0.021089624276458,-0.3886690495177967,COM_CRUDE,0.4151138061029461,0.025922182244162283
2017-12-13,62.439998626708984,64.30999755859375,62.36000061035156,63.900001525878906,34080,-0.0142090546844139,-0.0143109698660618,-0.397355484423473,COM_CRUDE,0.416001942925737,0.025922182244162283
2017-12-14,63.310001373291016,63.5,62.02000045776367,62.84000015258789,29866,0.0139334203349883,0.013837242594108,-0.3889585850753698,COM_CRUDE,0.41286422550536667,0.025922182244162283
2017-12-15,63.22999954223633,63.66999816894531,63.08000183105469,63.41999816894531,21478,-0.0012636523348495,-0.0012644514167066,-0.3897307289860291,COM_CRUDE,0.4159416396867832,0.025922182244162283
2017-12-18,63.40999984741211,63.90999984741211,63.0,63.31999969482422,20560,0.002846754807511,0.0028427104747084,-0.3879934420048938,COM_CRUDE,0.4158431106116099,0.025922182244162283
2017-12-19,63.79999923706055,63.90999984741211,63.29999923706055,63.439998626708984,22157,0.0061504398452438,0.0061316030868746,-0.3842293324850501,COM_CRUDE,0.41544184712932725,0.025922182244162283
2017-12-20,64.55999755859375,64.5999984741211,63.68000030517578,63.849998474121094,26006,0.0119121995395217,0.0118418077531651,-0.3768941494230274,COM_CRUDE,0.41427556988188335,0.025922182244162283
2017-12-21,64.9000015258789,64.91999816894531,64.19000244140625,64.4800033569336,17911,0.0052664804854829,0.0052526610756646,-0.3736125746205736,COM_CRUDE,0.413636793459856,0.025922182244162283
2017-12-22,65.25,65.27999877929688,64.38999938964844,64.5999984741211,14337,0.0053928885345484,0.0053783989815274,-0.3702345370560596,COM_CRUDE,0.4123401397996394,0.025922182244162283
2017-12-26,67.0199966430664,67.08000183105469,65.01000213623047,65.06999969482422,9850,0.027126385334351,0.0267649860178256,-0.3531512764379763,COM_CRUDE,0.4148359218093166,0.025922182244162283
2017-12-27,66.44000244140625,66.94000244140625,66.05000305175781,66.72000122070312,11890,-0.0086540470115072,-0.0086917107295047,-0.3587491357010155,COM_CRUDE,0.4137121211878355,0.025922182244162283
2017-12-28,66.72000122070312,66.77999877929688,66.29000091552734,66.41999816894531,2057,0.0042143101897655,0.0042054548552775,-0.3560467056494042,COM_CRUDE,0.4135451634773223,0.025922182244162283
2017-12-29,66.5999984741211,66.5999984741211,66.5999984741211,66.5999984741211,12234,-0.0017986022839698,-0.0018002217111527,-0.3572049215153932,COM_CRUDE,0.4128610115313103,0.025922182244162283
2018-01-02,66.56999969482422,67.27999877929688,66.2300033569336,66.41999816894531,24294,-0.0004504321318945,-0.0004505336069201,-0.3574944570729663,COM_CRUDE,0.4142337462415219,0.025922182244162283
2018-01-03,67.83999633789062,68.01000213623047,66.4000015258789,66.48999786376953,25878,0.0190776122711195,0.0188979164737527,-0.3452369854429592,COM_CRUDE,0.41609522165639456,0.025922182244162283
2018-01-04,68.06999969482422,68.26000213623047,67.52999877929688,68.0,22840,0.0033903798547985,0.0033846454745148,-0.3430170901087378,COM_CRUDE,0.41560887286168263,0.025922182244162283
2018-01-05,67.62000274658203,68.08999633789062,67.2699966430664,68.05999755859375,18290,-0.0066107969775178,-0.0066327450789623,-0.3473602707437279,COM_CRUDE,0.4132284013419053,0.025922182244162283
2018-01-08,67.77999877929688,67.9800033569336,67.44999694824219,67.81999969482422,17704,0.0023661050904486,0.0023633102714878,-0.3458160565581055,COM_CRUDE,0.4131286170004635,0.025922182244162283
2018-01-09,68.81999969482422,69.19999694824219,67.69000244140625,67.93000030517578,25548,0.0153437730046848,0.0152272477658072,-0.3357784066266236,COM_CRUDE,0.41272462856577236,0.025922182244162283
2018-01-10,69.19999694824219,69.36000061035156,68.75,69.16999816894531,21538,0.0055216107977773,0.0055064225881476,-0.3321108335045363,COM_CRUDE,0.41406508384127844,0.025922182244162283
2018-01-11,69.26000213623047,70.02999877929688,69.0,69.08000183105469,33268,0.000867127032291,0.0008667512948383,-0.3315316887536937,COM_CRUDE,0.41434977560235675,0.025922182244162283
2018-01-12,69.87000274658203,69.91999816894531,68.61000061035156,69.12999725341797,23032,0.0088074009751215,0.0087688420563338,-0.3256442202973851,COM_CRUDE,0.41676307347994734,0.025922182244162283
2018-01-16,69.1500015258789,70.37000274658203,68.83999633789062,69.91000366210938,33284,-0.0103048689337335,-0.0103583316972648,-0.3325933682219262,COM_CRUDE,0.417472565423651,0.025922182244162283
2018-01-17,69.37999725341797,69.58999633789062,68.54000091552734,69.38999938964844,20500,0.0033260408165427,0.0033205217771004,-0.330373546523401,COM_CRUDE,0.4167137692826319,0.025922182244162283
2018-01-18,69.30999755859375,69.66000366210938,68.80000305175781,69.43000030517578,20117,-0.0010089319342077,-0.0010094412486361,-0.3310491540363038,COM_CRUDE,0.4168861133605596,0.025922182244162283
2018-01-19,68.61000061035156,69.1500015258789,68.2699966430664,69.13999938964844,22077,-0.0100995090592871,-0.0101508551066924,-0.337805229165332,COM_CRUDE,0.4196977496748571,0.025922182244162283
2018-01-22,69.02999877929688,69.51000213623047,68.38999938964844,68.77999877929688,23250,0.0061215298820729,0.0061028694329671,-0.3337515840879151,COM_CRUDE,0.4200211599293077,0.025922182244162283
2018-01-23,69.95999908447266,70.23999786376953,69.12000274658203,69.25,23749,0.0134724079620685,0.0133824620322382,-0.3247756136246655,COM_CRUDE,0.42097351612027356,0.025922182244162283
2018-01-24,70.52999877929688,70.91000366210938,69.54000091552734,69.87999725341797,23732,0.0081475086089692,0.0081144968485535,-0.3192742171236866,COM_CRUDE,0.4206783245816315,0.025922182244162283
